Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172505,1.973959784,0.052177228,-2.95742543,0.067665479,1.803259527,0.766478916,0.348749262,0.172766581,-0.025641353,-0.310938716,1.136880866,0.331755422,-0.845796878,-0.352837686,0.021121822,-0.65332173,1.247067526,-0.722254446,-0.571868047,-0.255448359,0.109513576,0.515239391,-0.031939506,-0.988890134,0.218559719,0.796253982,-0.063860502,-0.076795266,14,0
172505,-0.411737118,1.112151376,-0.334760841,-1.244984258,1.529233323,-1.5318009,1.982087831,-0.498741048,-1.386860746,-0.634815654,0.870410011,0.834886218,0.255835663,0.760760411,-1.754651715,-0.484520388,-0.597055254,-0.285519286,-0.28478245,-0.148633187,0.392337241,1.184770135,-0.634290022,0.212969325,0.726110294,0.894340876,-0.038676565,0.077650382,2,0
172506,1.928738015,-0.541384728,-0.301437487,0.524862997,-0.837814256,-0.550010973,-0.59178499,-0.054540389,1.248334051,-0.001265097,-0.96089306,0.298249306,-0.001341451,-0.197174299,0.375811821,0.218195574,-0.397774287,-0.068183821,-0.349593889,-0.151777646,0.216616964,0.79460789,0.115924463,0.050566104,-0.252492123,0.613858592,-0.025686531,-0.044760634,37.89,0
172507,-2.823540753,2.160319332,0.84404113,1.052194928,-1.649926647,0.99737355,-1.670618006,2.242316289,0.596076974,-0.560986549,-2.150905909,0.953332842,0.484685964,0.082049571,-0.720231686,-0.18227912,0.850701129,0.287749712,0.819748081,0.150335611,-0.014332281,0.091382229,-0.150879085,0.601348023,0.772662727,-0.355803412,0.232281514,0.06933623,10,0
172508,-2.268603773,1.199715714,-1.075239428,-0.542403065,0.631830957,0.159061202,-1.426701273,-5.746357864,0.160317172,0.04313616,0.424888035,1.249246075,-0.380212648,0.535084627,-1.361212036,0.30784195,-0.61114727,-0.246150165,0.134424589,0.610829336,-2.927004458,0.577901769,0.470458154,-0.325449048,-0.809924136,0.083320165,-0.206622312,-0.089344825,50.82,0
172509,2.044960659,-0.135338176,-1.195422688,0.222551277,0.048605613,-0.70116052,0.047209043,-0.14375468,0.36381443,0.254335592,0.583488208,0.808866899,-0.344990266,0.52768277,-0.593130533,0.209733846,-0.642236493,-0.214718941,0.568482634,-0.228435895,-0.265151679,-0.681208523,0.290467524,-0.371876227,-0.295187503,0.201234923,-0.07736552,-0.074578307,0.99,0
172510,1.962484717,-1.34586382,-2.419329481,-3.094987489,0.461986476,0.545313893,-0.227280556,0.055404451,0.404057136,-0.409600845,1.432064809,1.742114572,0.901625655,0.610946764,1.092747121,-3.513308269,0.653741998,0.309254323,-0.394499354,-0.462002421,-0.075606272,0.42849632,0.029771886,-0.704251276,0.169481491,-0.64060789,0.06938746,-0.060219891,91.38,0
172511,-0.56188735,1.227453002,-0.471738903,-0.794887791,1.050447466,-0.264179003,0.630679622,0.453763925,-0.762537247,-1.212022123,0.381639676,0.415838989,-0.120706376,-0.407285038,-0.934583841,0.707871788,0.175194297,0.535005345,0.391368951,-0.158857139,-0.191580991,-0.715130576,-0.027343272,0.098698496,-0.515904177,0.11277451,-0.020250519,0.110004278,1.98,0
172512,-0.833619976,1.032102685,0.617042907,0.704964352,1.120829527,0.078243745,1.688792081,-0.378657223,-0.930418865,0.177681776,0.638474135,-0.10187881,-1.165843413,0.550389519,-0.673002277,-0.980828744,-0.109112389,0.298321798,1.300142728,-0.031415974,0.043514759,0.313915632,-0.617605987,0.773628084,1.036898945,-0.292494654,-0.364306365,-0.15945033,78,0
172515,-0.4629343,1.20422502,-0.664623401,-0.626937804,1.039507958,-0.876659319,0.938591332,-0.119090796,0.276924989,-0.217600403,-0.644394549,0.16393802,0.592273939,-1.281941523,-0.245339454,0.30830526,0.270294326,-0.280342003,-0.232329745,0.247518975,-0.429017472,-0.8412157,0.20460726,0.481538389,-0.253336655,0.133672784,0.472355495,0.197387586,5.99,0
172516,1.922347371,-0.526705743,-2.129058154,0.005721189,0.629808251,-0.167479119,0.324607326,-0.252200203,0.262713284,0.237254333,-0.338411015,0.725313393,0.646579213,0.359687003,-0.69444799,0.217521856,-0.992962329,0.565254591,0.674223581,0.099029589,0.36922431,1.047146391,-0.395564352,-1.24680284,0.46998092,1.060576603,-0.118562617,-0.082392884,118.9,0
172517,0.119225023,0.625909415,0.018751814,-0.807711335,0.64252274,-0.307018038,0.867567412,-0.190324777,0.377823268,-0.800801147,-1.131290291,0.761043138,0.985681382,-0.366134761,-0.899889211,-0.667223336,-0.257659029,-0.477448217,0.02872267,-0.130272918,0.166851244,0.71893235,-0.187458178,0.688034501,0.03193935,0.081678338,-0.109334497,-0.007698244,18.39,0
172518,2.011695198,0.072450516,-1.616067852,0.35245663,0.342879095,-0.671793106,0.064294567,-0.079730892,0.281467347,-0.199536293,1.230410073,0.685039219,-0.451541151,-0.556358133,-0.464709306,0.477391986,0.313746015,0.176254626,0.27334495,-0.169206397,-0.30301958,-0.832261605,0.352148439,0.659057352,-0.328038483,0.143530524,-0.069555993,-0.038962088,5.35,0
172518,-0.777176006,1.576209018,-0.280800509,0.661195857,0.4763201,-0.543184008,2.923011263,-0.741154497,-1.450866333,-0.301199369,-0.860151745,-0.451948691,-0.289294923,0.769937323,-0.007095367,-1.235720949,0.116510201,-0.30058209,0.5168333,-0.171589963,0.297094321,1.044966521,-0.796791291,0.06604512,1.537397798,0.051978174,-0.14051567,-0.044991561,208,0
172518,-5.922352429,5.281402107,-5.937982697,-0.958764511,-2.503968747,-0.665733742,-3.137516313,4.901348493,-0.164845558,-0.053623744,-1.330668177,2.051357936,0.722957336,1.910299754,-1.119381206,1.989703801,1.503090252,0.884269292,0.092890587,0.133345098,-0.200210939,-1.286675792,0.567516173,-0.556664581,0.443189786,0.225896449,-0.099833452,-0.05053439,9.99,0
172520,-7.227073481,6.358021649,-3.731533339,-1.952405217,-1.023688007,-1.092663112,0.047049237,1.160108927,4.936109272,7.095039319,0.817738862,0.418873865,-0.848464167,-3.000819955,-1.09993712,-0.038205505,0.789411713,0.652458662,-0.603373889,3.266747368,-0.819785811,-0.04877118,-0.004170245,-0.605924611,1.113937148,0.544539187,1.452075788,0.242312436,4.79,0
172521,-0.40022455,0.055088392,1.305554726,-1.023258537,0.045636323,-0.584101065,1.347468965,-0.610195517,0.623267401,-0.416763106,-0.845063073,-0.00262021,0.175507283,-0.667380067,-0.260752929,0.44873172,-1.072696783,-0.480435319,-0.750659005,-0.029387756,-0.215680459,-0.294775278,0.229724526,0.038411119,-1.270909514,-0.064345816,-0.263375917,-0.210587594,130.51,0
172521,-0.4066249,-0.373820821,1.332206463,-2.343042118,0.26806348,-0.270067774,0.309702874,-0.264405263,-0.724064264,-0.121712664,-1.457050757,-0.626872609,1.222489546,-1.058249426,-0.524739076,1.355297765,-0.520449631,-1.031369996,0.018185466,0.299367288,0.347787515,1.073213138,-0.303142344,-0.718915259,0.101972733,-0.166251047,-0.058999666,-0.088412628,49.98,0
172521,-0.798244126,1.195323921,-0.600795242,0.238495462,0.482213855,-1.408385464,0.996615646,-0.106210636,0.230069685,-1.407983087,-0.385141111,-0.552134964,-1.293541031,-1.759920542,-0.233743404,-0.285226675,1.949159006,0.51507831,0.095727253,-0.277596984,-0.029409203,0.123574433,-0.236706802,0.1783729,-0.504181919,-0.386932045,-0.267537699,-0.110546706,43.05,0
172522,2.039070963,-0.245794736,-1.24843026,0.215758193,-0.017078057,-0.618305442,-0.062710994,-0.035655541,0.575865907,0.286676699,0.349211022,0.073836429,-1.725482178,0.805920025,-0.389734525,0.231927239,-0.526320634,-0.115968823,0.526368523,-0.321960068,-0.278822597,-0.781003723,0.307228719,-0.514610945,-0.349891824,0.214371074,-0.083304748,-0.078680667,0.89,0
172523,-0.526583294,0.881324737,-0.515026441,-0.23052252,1.663536665,0.962273304,1.111301569,0.332698545,-0.436652809,-1.796522302,1.618825618,0.679179594,-0.084081069,-1.933578015,-0.202320807,-0.81445253,2.266604917,-0.175567625,-0.429058866,0.070217382,0.076438512,0.418614069,-0.104050239,-1.584783048,-0.163471883,-0.154850349,0.2030313,0.185302519,80.44,0
172524,0.181670725,1.066861733,-0.644619091,-0.699858241,1.306647559,-0.388335785,0.996365361,-0.088088505,-0.11922043,-0.863139855,-1.060176127,0.094177876,0.849218746,-1.195427819,-0.228437679,0.416300368,0.15834659,-0.196599694,-0.075427177,0.078852337,-0.367687959,-0.863004877,0.016826396,-0.058334263,-0.329684349,0.152718191,0.229716744,0.079180386,2.69,0
172525,2.063221436,-0.04891396,-1.060447372,0.418114861,-0.149472438,-1.219907213,0.182342986,-0.334137189,0.544342115,0.074306971,-0.736904044,0.429843592,0.040377888,0.280142177,0.041665397,-0.106875237,-0.283597217,-0.870015746,0.143171203,-0.227745461,-0.289421556,-0.698822656,0.342290812,0.045667494,-0.300021325,0.195542141,-0.070712865,-0.060033885,0.99,0
172526,1.902085261,-0.524243816,-1.002985197,0.212727087,-0.439364786,-0.733957906,-0.131992444,-0.033757092,1.055072593,-0.022735023,0.614326731,0.502669149,-1.732177112,0.619307971,-0.770285017,-0.323342214,-0.17386145,-0.081100421,0.536657647,-0.25500387,-0.095047264,-0.21085386,0.201821741,-0.007417023,-0.188518068,-0.107638625,-0.042899384,-0.061669695,46.9,0
172527,-0.531183547,0.541546664,1.092098985,-0.752458369,0.271035758,0.118859317,0.298942805,0.020350782,0.471249529,-0.561030258,-1.461058745,-0.063529909,0.349446294,-0.4742024,-0.069563531,0.313171409,-0.716871766,0.258844775,-0.217924688,-0.1331113,0.291633275,0.923591966,-0.158355897,0.546209312,-0.455747488,0.506164181,-0.113208191,0.184540159,15.31,0
172527,2.216032488,-0.672009569,-1.443853192,-1.01033904,-0.28589359,-0.852284035,-0.297471654,-0.261883085,-0.743565155,0.959677942,0.686643074,0.249031774,0.277261115,0.100835836,-1.015615122,0.920957014,-0.011521964,-1.280652056,1.262585167,-0.028716317,0.051612861,0.182353505,0.134309572,-0.390336058,0.019106655,-0.274464657,-0.041769394,-0.077818472,6.46,0
172527,0.64322288,-3.380753361,-3.890510954,-0.386292259,-0.266370947,-0.822618844,1.514705287,-0.729188781,-0.901783856,0.565652686,-1.635506146,-1.697677897,-1.25005512,0.86989885,-0.173242699,0.485685121,0.368193699,-1.127407152,0.769358041,1.694664141,0.944201718,0.691762926,-1.051281157,0.140447466,0.508554678,0.220467895,-0.278603837,0.058006177,900,0
172529,1.940876735,-0.120983729,-0.729749478,0.790910116,-0.444921184,-0.738482385,-0.450910372,-0.123301182,0.957963577,-0.474306539,-0.375706368,0.568003671,0.995410955,-1.575980092,0.602824676,0.651435105,0.387887476,0.480594016,-0.686052519,-0.079655919,0.213388695,0.852499024,0.071645637,-0.034982053,-0.167074506,0.459796584,0.010717459,-0.014731542,24.99,0
172532,1.560076224,-1.156779455,-0.242702732,0.5728843,-0.996750971,0.130266191,-0.684314833,0.154756091,1.093295387,0.105791073,0.416540807,0.811044453,-0.014976821,-0.025946114,0.097388256,0.970713751,-1.033481063,0.742718017,-0.010442412,0.223452484,0.168367589,0.143600244,0.081042129,-0.394305963,-0.597037068,0.151842431,-0.035105965,-0.013292265,209.37,0
172532,1.962782544,0.058669343,-1.78248783,0.549268514,0.179758205,-1.38277973,0.32466703,-0.381483881,0.580133698,-0.503740582,-0.351270521,0.093279102,0.071249276,-0.728122724,0.949815839,0.167901599,0.425445552,0.436160498,-0.493270672,-0.111240772,0.225924334,0.732117125,-0.064458926,-0.143509773,0.232354418,-0.099160903,-0.007761575,-0.024095808,50.37,0
172532,1.971008844,-1.045087948,-2.360873533,-1.309890845,0.354997364,-0.105141095,0.106729635,-0.25334888,-0.423128446,0.484463643,0.024395117,0.925191575,1.005493691,0.477394279,-0.159657758,-1.876711139,-0.61485348,1.808140374,0.125471144,-0.269542313,-0.174638242,-0.158610385,-0.14583973,-0.357402763,0.380990361,-0.603468165,-0.003249565,-0.043050202,144.37,0
172535,-3.13762079,3.373731288,-2.426772061,-0.20909544,-1.904961246,-2.076046823,-1.072946401,2.238552542,-0.250989186,-0.114793419,-0.734370975,1.685183856,0.985050534,1.87586823,0.195261439,-0.168346489,0.827403212,-0.164028279,-0.552928039,-0.017764458,0.547917571,1.411626008,0.351979013,0.908510995,-0.497098074,-0.238214083,0.293922533,0.249251045,0.99,0
172536,-0.049074318,-0.032506673,-0.393289251,-1.161604178,0.053972024,0.965678679,-0.261672291,0.746428332,-0.641100242,-0.030180002,-1.449849968,-0.123575071,-1.132004404,0.100606055,-2.699892892,-1.565134984,0.015213465,1.372795542,0.258319319,-0.691970469,-0.649006006,-1.387782527,0.144526498,-0.543846747,-0.346683986,0.055994795,-0.115061749,-0.078723954,37.6,0
172536,-1.066943656,0.169090362,1.638528031,-2.191480803,-0.364374915,0.823916557,-0.549590002,0.733370224,-1.248903343,-0.478929175,-0.811483519,0.511101031,1.533091964,-0.382718718,-0.69461527,0.014446336,-1.238010468,2.344075152,-0.842214426,-0.421710508,-0.286808221,-0.540808687,-0.337469445,-1.37992903,0.382656562,0.589708068,-0.107753141,-0.033623402,31.9,0
172539,-5.823559666,0.333129822,-0.732745975,0.770116146,-3.78587068,2.124706407,-2.2728329,2.896201335,0.552731751,1.113104412,-1.554701067,1.183078259,0.287108308,-0.023928497,-1.800239653,-1.032456779,0.97518049,2.62021883,0.46584771,-0.325313945,-0.384072669,-0.204040037,-1.113031311,0.258387831,0.732836016,-0.231068769,-0.049822894,-0.019874826,150,0
172540,-2.944587048,3.371320552,-3.218726187,-0.680454085,-0.990116187,-0.976944723,-1.15501726,2.387401307,-0.064353088,-0.096481316,-2.526998216,0.848804,0.946812853,1.831705164,0.371002135,0.405135993,0.147328317,0.510966505,0.178392425,0.019544522,0.418260762,1.031410845,0.12859268,-1.038538953,-0.249786703,-0.115941882,0.285576897,0.240771448,1.29,0
172540,2.040713309,-1.115054834,-0.593102815,-0.411753359,-0.957420053,0.007467386,-1.008495704,-0.011596888,0.161283697,0.771490634,-1.45693319,0.041200608,0.761450174,-0.467746926,0.213462333,-1.118286062,-0.341746755,1.432285887,-0.884452184,-0.432341358,-0.163316797,0.088130474,0.168911169,0.510405913,-0.308169617,0.70571648,-0.018896338,-0.032374713,61.7,0
172541,-1.304435141,0.55527558,-0.211637815,-3.421905171,0.04179049,-1.234111113,1.147065125,0.253981645,0.651824679,-1.843113606,0.340160238,0.533707423,-1.317915616,0.954527174,-0.588625033,0.12994901,-0.832437719,0.235054851,0.072094549,-0.320441407,-0.178259417,-0.557488181,0.092777775,-0.391981334,0.232163157,-0.679741362,0.101892994,0.052746919,88.97,0
172542,1.634771449,-1.011947802,-1.679185333,0.793656897,-0.268535285,-0.78462491,0.440366928,-0.446122002,-1.087133781,0.965668987,-0.602316369,0.447240744,0.961737986,0.337680494,-0.046882181,-1.953372086,-0.057125012,0.802849025,-1.428230234,-0.106024467,-0.070485658,-0.158390315,-0.037341385,1.0722522,0.127070283,-0.599825115,-0.028959436,0.005012429,261.21,0
172543,-0.530325351,1.038187551,-0.089902136,-0.547841639,0.243875899,-1.142558815,0.673512869,0.267248497,-0.127530201,-0.656419974,-1.304389951,-0.088795622,-0.753548988,0.604917395,-0.641313328,-0.213992097,-0.041513772,-0.694822629,-0.036361506,-0.182704842,-0.114000785,-0.274641121,0.109177825,-0.019615129,-0.846867144,0.160786835,0.27034869,0.193376691,2.3,0
172543,-0.90972208,0.577333715,-0.610813849,3.22374389,-2.216834874,2.656914014,3.166606787,0.099502686,-1.175961056,-0.058353248,-2.301802936,-0.252672756,0.484030359,-0.448891742,-2.611365171,0.729780677,-0.520139369,-0.063853444,-1.43639959,-0.20081787,0.287249999,1.039311233,0.286807972,0.531633153,0.263986684,0.221901791,0.053982953,-0.229424773,707.21,0
172544,1.694745533,0.080109852,-0.971751179,3.639841775,0.36815647,0.119361644,0.252006977,0.084268454,-0.991993501,1.654767039,-0.173210605,-0.866698771,-2.254530997,1.026546013,-0.979638213,1.360871218,-1.11513154,0.188024969,-0.971075643,-0.176407998,-0.196498613,-1.019032751,0.223595445,-0.638243458,-0.375332003,-0.358164427,-0.082521317,-0.041861171,122.55,0
172544,-3.38226147,1.913438448,0.005863878,0.854053244,-0.526303977,0.395465844,-0.075043901,0.741599882,0.043085674,0.296318766,0.922980013,0.364699812,-0.408807507,-0.810934868,0.436095855,0.696407952,0.716048804,1.142119976,0.831153973,-0.409953794,-0.204115979,-0.795352378,-0.132280436,0.606044024,0.28472653,-0.821367779,-0.94061544,-0.06361828,51.9,0
172544,-0.790577154,0.30087791,1.329501335,-1.276072422,-0.166170042,0.095201568,0.688984593,0.099012504,0.046698061,-0.745060564,0.337933896,0.206014034,-0.395397163,0.013949517,-0.40428584,0.986361696,-1.227767036,0.724363655,-0.669427349,-0.147876699,0.29023606,0.762675809,-0.202670519,-0.355773416,-0.22871589,0.552043282,-0.038792821,0.120413923,109,0
172546,0.142623697,1.070849074,-0.374944198,-0.534893072,0.927845909,-0.854186642,1.009340497,-0.140598787,-0.121182337,-0.848289817,-0.570524017,0.143634361,0.461826895,-1.106595152,-0.293438837,0.296551641,0.356396242,-0.28761939,-0.249367572,0.048100436,-0.333047742,-0.788415057,0.096706006,0.642215174,-0.411235214,0.107771549,0.225282998,0.085870542,3.59,0
172546,1.886116308,-0.402198788,-0.158786426,1.061356252,-0.34852702,0.769410128,-0.937567993,0.377900164,1.018541338,0.309200055,0.239302264,0.60993026,-0.356923513,0.042063102,0.12506085,0.891936182,-1.12609132,0.922407739,-0.271465167,-0.197850531,0.080683653,0.276467543,0.242710139,0.1616764,-0.327870029,-0.772633073,0.06605501,-0.026478276,22.47,0
172546,0.087107141,-0.02573427,-0.192845785,-2.159285304,-0.454086658,-0.330370234,-1.131547974,-2.676147184,-1.242331708,-0.27790232,0.225393444,-0.998965504,-2.162232541,0.959585897,-0.744103702,1.844992155,-0.340330904,-0.493732966,-0.221573069,0.54063731,-0.89221208,1.15329024,-0.264107652,-0.358289357,0.837541497,-0.078788433,0.044675023,0.240388898,34.35,0
172546,-0.783028094,1.456596969,0.031897963,-0.842487251,0.41893248,-1.080227218,1.160254843,-0.369888573,0.847106735,1.024422089,-0.671792418,0.173819955,0.108275161,-0.398317787,-0.276905569,-0.32167147,-0.499257918,-0.948095043,-0.271201152,0.52246149,-0.432799863,-0.599954131,0.057923261,-0.029526979,-0.324850736,0.13375316,0.525563045,0.109029884,8.05,0
172548,-0.486047871,1.477699277,-0.397117466,1.004996775,0.534127873,-0.813078273,1.138724647,0.144796131,-0.798517227,-0.237140521,-1.335079445,-0.0925615,-0.418988502,0.850378027,-0.326385229,-1.057308354,0.349163522,-0.268690394,0.771777942,-0.020137397,0.16169412,0.622426539,-0.1893637,-0.076081424,0.060993834,-0.368163412,0.305427237,0.181487352,32.46,0
172548,0.134200652,0.326634805,0.24981368,-1.381721868,-0.269202491,-0.538860767,-0.02398892,-0.067629831,-1.042320149,-0.184291503,1.429641434,0.192120396,1.098631465,-2.185156647,-0.734440909,1.498596588,1.172399458,0.015830528,0.686602404,0.139798976,0.494929669,1.523346442,-0.011603393,-0.045293971,-1.295609746,-0.251447168,0.197084797,0.290205049,24.99,0
172548,0.016020078,0.834031762,0.266257408,-0.60183347,0.517103361,-1.014165178,0.992799279,-0.186749273,-0.070714233,-0.423674877,-0.903800846,0.24804157,0.229574734,0.073555084,-0.372492051,-0.141625162,-0.389311375,-0.838676726,-0.130719963,-0.018072328,-0.253483776,-0.545555909,0.074370631,-0.085230175,-0.485889863,0.147051726,0.250027764,0.097329097,4.45,0
172549,2.174498946,-1.49027193,-1.221714541,-1.881751143,-0.395973439,1.034384274,-1.30877779,0.274125967,-1.512298843,1.608604964,0.82472997,0.128650831,0.713539795,-0.214390206,-0.151730632,-1.140293302,0.852706163,-0.841085687,-0.675214269,-0.488822728,-0.07386453,0.409162087,0.219061773,-1.638713737,-0.316721964,-0.049943774,0.056321968,-0.077890202,15,0
172550,-2.33606256,-1.646801947,0.437723903,-2.151699371,-0.603340398,-0.438379866,0.888150222,0.500257112,0.272533716,-1.948569742,0.112596275,0.497912154,-0.330655741,0.443905808,-0.480775761,1.183372699,-1.217218422,0.996742228,-0.843607149,0.844838332,0.619127605,0.550545983,0.590059901,-0.396059037,0.162967676,0.517447348,-0.212847043,-0.107523124,398,0
172553,1.510244132,-0.40696956,-0.225328468,3.706604922,-0.030942828,1.287371526,-0.473425418,0.349997724,-0.473491861,1.458105914,-0.166676237,0.150957219,-0.180464251,-0.012252879,-1.151105946,1.587474782,-1.329635067,0.788721294,-1.328178684,0.125669715,0.296366174,0.468725373,-0.001432562,0.256293123,-0.265943701,-0.01581904,-0.029350343,-0.007402478,188.34,0
172553,2.122349783,-0.800056475,-1.645351836,-0.993751312,-0.052582125,0.312931276,-1.018314301,0.132179538,-0.196057496,0.215789333,0.530991303,-0.239461579,0.65235663,-2.047599827,-0.239844704,2.115944605,0.762158409,0.286875653,0.80981564,0.171996202,0.242086766,0.692038785,-0.01946242,-0.445725141,-0.035181934,-0.076154716,0.019807114,-0.020409223,43.16,0
172554,1.676534941,-1.237115913,-1.418634711,-0.455459914,-0.806266652,-1.151820008,-0.101429993,-0.395275584,-0.467794688,0.061600451,-0.084850648,0.161415134,1.527658771,-1.700013099,0.012083007,1.436462478,1.09387437,-1.487093706,0.584617988,0.607424288,-0.1715157,-1.022595772,0.208905127,-0.135728209,-0.574545314,-0.705433372,-0.033052731,0.030096097,269,0
172556,0.021017607,0.745140715,-0.224252436,-0.965561227,0.899337725,-0.741997955,1.384377816,-0.391788344,-0.500626399,-0.611904748,-1.412510633,0.261342102,1.451514059,0.043621493,-0.030947671,0.185886851,-0.975688247,-0.025078231,-0.176674733,0.045351192,0.353044517,1.075302217,-0.154048943,-0.608900148,-0.585042271,0.65526137,0.138667647,0.214580647,55.9,0
172556,-1.04719018,1.06026228,2.157605866,0.474469931,-0.151068189,-0.114430813,0.951264982,-0.009539562,0.16030625,-0.837337119,-1.05357838,0.283644282,-0.613861066,-0.38342544,-1.440764854,-0.638917433,0.136041521,-0.944982135,-0.02362015,-0.245946972,-0.473305644,-1.257094069,-0.150043231,0.317413798,0.380831145,-1.029329672,-0.157093982,0.05194295,45.89,0
172556,-0.924650601,1.300221312,0.620811141,-1.164495285,0.618326286,-0.092938251,0.56361163,-0.043181343,0.686475611,-0.989225652,-1.382686571,-0.230727975,0.529045178,-1.708460614,0.516919151,0.746350226,0.004263162,0.582691868,0.051823215,0.06410052,-0.236541363,-0.678811621,-0.212404017,-1.186405569,-0.175647546,-0.244410291,-0.167415537,0.206311732,5.09,0
172558,-6.491016311,5.700607438,-6.421237205,-0.971125851,-2.902873952,-0.713294761,-3.470382209,5.332066379,-0.143786698,0.025694287,-1.453912357,2.219485043,0.786880481,2.154939201,-1.141331387,2.09558086,1.661249439,0.905207959,0.057022051,0.142556379,-0.192001488,-1.321233902,0.617429132,-0.559789829,0.515725627,0.232630272,-0.113611704,-0.056250103,16.98,0
172561,-0.57755183,1.217986963,-1.269378572,0.009522941,3.79671269,3.511432168,0.94514319,0.797008773,-1.27549557,-1.016468248,0.146385906,-0.527193966,-0.579246635,-0.798662202,0.407881991,-0.74717183,1.314444492,0.274580757,0.641253889,0.17445735,-0.017717027,-0.059760245,-0.555000609,0.593416329,1.169578624,-0.167233772,0.070783476,0.078820527,22.45,0
172562,2.045375764,-0.089532919,-1.139513683,0.392015361,-0.073912483,-1.121208455,0.209627602,-0.336986518,0.529370682,0.062908224,-0.849663185,0.462872504,0.228469373,0.242706159,0.037654516,-0.066685202,-0.349054274,-0.835289196,0.196275736,-0.182004848,-0.288801529,-0.722608181,0.307834536,-0.105917986,-0.279304281,0.2031141,-0.072719113,-0.058669248,15.99,0
172562,0.020273207,0.813097505,0.177981906,-0.788447207,0.662114719,-0.522678069,0.897313874,-0.020124497,-0.299960388,-0.253334626,0.547441068,0.796022857,0.088849597,0.272679301,-1.044661493,0.135254159,-0.728731996,-0.248673475,0.25686594,-0.018738135,-0.224026489,-0.486393325,0.019807492,-0.399336619,-0.487312129,0.14597168,0.24718856,0.083438821,2.67,0
172563,-1.403832849,0.750307246,1.807602093,2.3421549,1.408161121,2.395871182,-0.05430919,0.740729494,-1.077628886,0.883615455,0.033193218,-0.330544461,-0.854299591,-0.098497049,-0.783667603,0.725407488,-0.661826675,-0.326868696,-2.450810871,-0.480252461,0.368871517,1.133819936,-0.110059168,-1.666390962,-0.162721037,0.166957613,-0.227449066,0.177851501,3.44,0
172563,1.958528078,-0.548238275,-0.263256993,0.416724411,-0.890533657,-0.584818586,-0.647917544,-0.065814561,1.298945974,-0.010485967,-1.04633484,0.303741939,0.123150325,-0.266846806,0.366757609,0.333291143,-0.486798876,0.051996048,-0.244181617,-0.14599896,0.220087176,0.823301081,0.108266942,0.050231824,-0.25683985,0.741347117,-0.03199157,-0.04671143,29.95,0
172564,1.79859542,-1.275680296,-2.898196731,-0.856260479,0.152040689,-1.279132874,0.829545459,-0.686897038,-1.155192367,0.814592671,-0.964182308,-0.101433073,0.4520526,0.624856358,-0.241260424,-2.231099153,0.24515705,0.450008673,-0.567047147,-0.038685263,0.022388947,0.108803206,-0.265672074,0.732953679,0.307564973,1.5877836,-0.217269989,-0.05099254,265.66,0
172565,2.0264613,-0.372538034,-0.666348466,0.236839918,-0.103327474,0.311256884,-0.618810606,0.047031059,1.356503206,-0.208940495,-1.420400988,0.748080613,1.227358477,-0.442823763,0.510486156,0.201875862,-0.777292458,0.254041759,-0.034447296,-0.112202815,0.158864027,0.735067825,0.062838641,0.075440804,0.033760184,-0.203771308,0.045376162,-0.034825283,9.99,0
172566,-0.816704869,1.727098499,0.06962442,2.531435824,1.898395705,-0.107567078,1.746243624,-0.358108537,-2.417862275,1.217739058,0.162770906,0.549729993,0.896154211,0.31749832,-2.50960608,0.421246333,-1.08969885,-0.160884939,-1.067496743,-0.318684442,0.270866904,0.778252436,-0.499873011,-0.285494361,0.121381367,0.056686268,-0.246874187,0.140923523,35.74,0
172566,-1.500110264,1.129084563,1.227705363,0.820677038,0.456445774,1.058160283,0.050947221,0.731136954,-0.330762069,-0.35108621,-0.001351465,1.297495619,0.597512215,-0.071612089,-1.47197757,-0.531929672,0.097345672,-0.08446113,1.726581495,0.048300751,-0.478131342,-1.266218787,-0.27583965,0.184408002,0.424832748,-0.830764783,0.023105082,0.002240099,20.25,0
172567,-0.783702529,0.39875981,0.148712178,-0.219057506,0.969126053,-0.315425535,0.211207396,-0.141601723,0.703480976,-0.835065553,-1.529942035,-0.061666338,1.095412685,-1.754475708,0.619186943,0.549621094,-0.011812257,1.272245198,0.277885463,-0.199608493,0.276290415,1.131879024,-0.094110695,-1.040475942,-0.564717227,-0.16418111,-0.098075764,0.367329004,7.43,0
172569,-0.744752125,1.616230419,-1.205163895,1.000609237,0.232277834,-0.487542966,0.473049213,0.085075982,-0.502456056,0.414810001,1.211528181,1.027866466,1.480670713,-0.591558312,1.215387316,-0.58812065,0.999328144,1.437735408,2.578092789,0.277278809,0.379196665,1.445341827,-0.127247961,-0.326548219,-0.856144488,0.151136746,0.221809313,0.322507887,49.06,0
172569,-1.762663749,-1.230887577,-0.587726628,-1.898574112,-2.611232271,1.30144719,3.645125791,-0.911944861,1.133299583,-0.814433966,0.559372096,0.095702457,-0.664034402,-0.34128612,-0.297738923,0.90199506,-1.33893419,0.180216219,0.131452782,-1.241058683,-0.526145439,-0.121367121,0.631407239,-0.416584529,-1.338262763,0.006723867,-0.084767641,0.308716504,724,0
